loc,uniq_libs,total_libs
8344750,2535,78687
8344837,2535,78688
8344848,2535,78689
8344906,2535,78690
8344931,2535,78692
8344988,2535,78693
8345070,2535,78694
8345136,2535,78695
8345228,2535,78696
8345261,2535,78697
8345351,2535,78699
8345373,2535,78700
8345403,2535,78701
8345456,2535,78705
8345494,2535,78706
8345515,2535,78707
8345543,2535,78708
8345576,2535,78709
8345598,2535,78710
8345688,2535,78711
8345737,2535,78716
8345752,2535,78717
8345816,2535,78718
8345844,2535,78718
8345884,2535,78718
8345887,2535,78718
8346119,2535,78718
8346126,2535,78718
8346129,2537,78721
8346136,2537,78725
8346357,2537,78725
8346360,2537,78725
8346370,2537,78727
8346395,2537,78729
8346411,2538,78731
8346443,2538,78733
8346460,2538,78734
8346485,2538,78736
8346550,2539,78741
8346581,2539,78743
8346649,2539,78753
8346691,2539,78753
8346716,2539,78753
8346898,2539,78755
8346998,2539,78756
8347129,2539,78756
8347162,2539,78756
8347244,2539,78756
8347291,2539,78757
8347302,2539,78757
8347321,2539,78757
8347352,2539,78757
8347430,2539,78760
8347513,2539,78763
8347582,2540,78766
8347673,2540,78766
8347710,2540,78766
8347771,2540,78766
8347774,2540,78766
8347789,2540,78768
8347846,2540,78769
8347925,2540,78770
8347967,2540,78771
8348082,2540,78772
8348181,2540,78773
8348327,2540,78774
8348387,2540,78775
8348516,2540,78776
8348534,2540,78777
8348552,2540,78779
8348690,2540,78780
8348749,2540,78781
8348762,2540,78782
8348850,2540,78782
8348884,2540,78782
8348926,2540,78782
8348995,2540,78782
8349046,2540,78782
8349080,2540,78782
8349098,2540,78782
8349134,2540,78782
8349154,2540,78782
8349160,2540,78782
8349265,2540,78782
8349358,2540,78782
8349369,2540,78782
8349420,2540,78783
8349432,2540,78783
8349437,2540,78783
8349469,2540,78784
8349520,2540,78784
8349563,2540,78784
8349586,2540,78784
8349676,2540,78784
8349836,2540,78784
8349864,2540,78784
8349902,2540,78784
8349976,2540,78784
8350034,2540,78784
8350050,2540,78784
8350086,2540,78784
8350151,2540,78784
8350187,2540,78784
8350276,2540,78784
8350307,2540,78784
8350350,2540,78784
8350418,2540,78784
8350458,2540,78784
8350537,2540,78784
8350615,2540,78784
8350630,2540,78784
8350688,2540,78784
8350707,2540,78784
8350782,2540,78784
8350831,2540,78784
8350859,2540,78784
8350932,2540,78784
8350947,2540,78784
8350962,2540,78784
8351003,2540,78784
8351046,2540,78784
8351200,2540,78785
8351248,2540,78785
8351260,2540,78785
8351287,2540,78785
8351303,2541,78787
8351315,2541,78788
8351398,2541,78788
8351999,2541,78791
8352716,2541,78795
8353305,2541,78802
8353332,2541,78802
8353360,2541,78802
8353364,2541,78802
8353369,2541,78802
8353373,2541,78802
8353421,2541,78803
8353424,2541,78804
8353749,2541,78804
8353914,2541,78804
8354903,2541,78804
8354981,2541,78804
8355770,2541,78808
8356874,2541,78814
8358459,2541,78816
8358577,2541,78816
8360366,2541,78818
8360367,2541,78818
8360535,2541,78819
8360631,2541,78819
8360653,2541,78819
8360663,2541,78819
8360729,2541,78819
8360807,2541,78820
8360819,2541,78820
8360881,2541,78827
8361201,2541,78829
8361355,2541,78830
8361580,2541,78830
8361765,2541,78831
8362546,2541,78832
8362583,2541,78835
8362856,2541,78836
8362861,2541,78836
8364507,2542,78847
8364777,2542,78848
8364779,2542,78849
8364815,2542,78851
8364820,2542,78852
8364961,2542,78852
8364985,2543,78854
8365036,2543,78856
8365116,2543,78858
8365167,2543,78859
8365187,2543,78860
8365302,2543,78861
8365337,2543,78861
8365415,2543,78862
8365418,2543,78864
8365477,2543,78865
8365599,2543,78866
8365623,2543,78867
8365702,2543,78870
8365719,2543,78871
8365796,2543,78872
8365910,2543,78874
8366119,2543,78878
8366150,2543,78879
8366197,2543,78879
8366305,2543,78879
8366333,2543,78879
8366364,2543,78879
8366449,2543,78881
8366495,2543,78881
8366536,2543,78881
8366580,2543,78882
8366619,2543,78882
8366671,2543,78882
8366773,2544,78885
8366943,2544,78886
8367012,2544,78886
8367345,2544,78888
8367365,2544,78888
8367386,2544,78888
8367403,2544,78888
8367419,2544,78888
8367526,2544,78888
8367544,2544,78888
8367559,2544,78900
8367653,2544,78900
8367711,2544,78901
8367765,2544,78901
8367823,2544,78902
8367877,2544,78902
8367935,2544,78903
8367970,2544,78903
8368086,2544,78904
8368462,2544,78905
8368720,2544,78905
8368940,2544,78905
8369033,2544,78907
8369039,2545,78908
8369142,2546,78909
8369226,2546,78911
8369298,2546,78913
8369353,2546,78915
8369366,2546,78917
8369379,2546,78919
8369448,2546,78919
8369565,2546,78919
8369712,2546,78922
8369834,2548,78926
8369961,2548,78928
8369971,2548,78928
8370006,2548,78928
8370007,2548,78928
8370124,2548,78930
8370327,2548,78930
8370394,2548,78930
8370447,2548,78930
8370729,2548,78931
8370789,2548,78931
8371106,2548,78936
8371229,2548,78937
8371252,2548,78938
8371275,2548,78943
8371358,2548,78944
8371367,2548,78944
8371391,2548,78944
8371400,2548,78944
8371431,2548,78944
8371433,2548,78944
8371439,2548,78944
8371441,2548,78944
8371443,2548,78944
8371553,2548,78946
8371594,2548,78946
8371611,2548,78946
8371614,2548,78946
8371638,2548,78946
8371638,2548,78946
8371756,2549,78948
8371806,2549,78951
8371815,2549,78953
8372104,2549,78955
8372105,2549,78955
8372150,2549,78956
8372159,2549,78956
8372165,2550,78957
8372199,2550,78957
8372223,2550,78957
8372504,2550,78957
8372542,2550,78962
8372885,2550,78962
8373051,2550,78962
8373068,2550,78962
8373164,2550,78962
8373328,2550,78962
8373545,2550,78963
8373620,2550,78963
8373669,2550,78967
8373726,2550,78967
8373756,2550,78967
8373919,2550,78967
8373962,2550,78967
8373990,2550,78967
8374065,2550,78971
8374222,2550,78971
8374334,2550,78971
8374393,2550,78971
8374536,2550,78971
8374614,2550,78975
8374646,2550,78975
8374978,2550,78975
8375050,2550,78975
8375196,2550,78975
8375214,2550,78975
8375238,2550,78975
8375299,2550,78975
8375422,2550,78975
8375440,2550,78976
8375442,2550,78976
8375444,2550,78976
8375446,2550,78976
8375448,2550,78976
8375450,2550,78976
8375458,2550,78976
8375467,2550,78976
8375477,2550,78976
8375485,2550,78976
8375489,2550,78976
8375523,2550,78977
8375525,2550,78977
8375545,2550,78977
8375655,2550,78979
8375698,2550,78979
8375715,2550,78979
8375743,2550,78979
8375771,2550,78979
8375778,2550,78979
8375788,2550,78979
8375793,2550,78979
8375814,2550,78979
8375829,2550,78979
8375900,2550,78979
8375930,2550,78979
8376003,2550,78979
8376091,2550,78979
8376098,2550,78979
8376303,2550,78981
8376476,2551,78983
8376521,2551,78984
8376529,2551,78985
8376537,2551,78986
8376582,2551,78987
8376590,2551,78988
8376599,2551,78990
8376637,2551,78991
8376645,2551,78992
8376649,2551,78993
8376653,2551,78994
8376657,2551,78995
8376661,2551,78996
8376665,2551,78997
8376673,2551,78998
8376683,2551,78998
8376712,2551,79007
8376785,2551,79009
8376830,2551,79016
8376838,2552,79019
8376847,2552,79021
8376850,2552,79021
8376854,2552,79021
8376911,2554,79024
8377122,2554,79025
8377146,2554,79025
8377172,2554,79025
8377176,2554,79025
8377298,2554,79030
8377343,2554,79031
8377602,2554,79037
8377605,2554,79037
8377607,2554,79037
8377615,2554,79037
8377634,2554,79040
8377688,2554,79040
8377707,2554,79040
8377726,2554,79040
8377745,2554,79040
8377769,2554,79040
8377781,2554,79041
8377799,2555,79042
8377817,2556,79043
8377845,2556,79044
8377957,2556,79044
8377968,2557,79046
8377993,2557,79048
8378242,2557,79052
8378586,2557,79058
8378772,2557,79060
8379269,2557,79072
8379392,2557,79072
8379533,2557,79073
8380056,2557,79078
8380206,2557,79078
8380601,2557,79087
8380716,2557,79095
8380805,2557,79097
8380844,2557,79098
8381405,2557,79101
8381496,2557,79102
8381675,2557,79103
8381951,2557,79106
8382004,2557,79107
8382017,2557,79107
8382287,2557,79112
8382423,2557,79112
8382481,2557,79114
8383034,2557,79116
8383042,2557,79117
8384586,2557,79125
8384855,2557,79131
8384930,2557,79132
8385045,2557,79136
8385129,2557,79137
8385197,2557,79140
8385546,2557,79142
8385621,2557,79144
8385737,2557,79148
8385740,2557,79148
8385888,2557,79148
8385909,2557,79149
8386062,2557,79153
8386267,2557,79153
8386571,2557,79153
8386616,2557,79155
8386658,2557,79158
8386823,2557,79162
8386913,2557,79164
8387012,2557,79168
8387032,2557,79171
8388583,2557,79173
8388714,2557,79178
8388884,2558,79183
8389150,2558,79185
8390067,2558,79195
8390827,2558,79201
8391121,2558,79206
8391381,2558,79209
8391500,2558,79212
8391586,2558,79215
8392436,2558,79225
8392696,2558,79229
8392742,2558,79232
8392777,2558,79234
8393388,2558,79242
8393652,2558,79247
8394615,2558,79254
8394780,2558,79258
8394845,2558,79263
8394958,2558,79266
8396073,2558,79270
8396162,2558,79272
8396338,2558,79278
8396515,2558,79281
8396763,2558,79286
8396842,2558,79289
8396905,2558,79292
8399357,2558,79304
8399835,2558,79308
8400132,2558,79316
8400244,2558,79319
8400337,2558,79323
8400370,2558,79326
8400514,2558,79328
8400681,2558,79331
8400729,2558,79333
8400805,2558,79335
8401023,2559,79342
8401150,2559,79343
8401202,2559,79344
8401298,2559,79345
8401349,2559,79346
8401391,2559,79347
8401456,2559,79348
8401498,2559,79349
8401530,2559,79350
8401546,2559,79350
8401549,2559,79350
8401655,2560,79351
8401754,2560,79352
8401782,2560,79352
8401821,2560,79352
8402054,2560,79352
8402063,2560,79352
8402605,2560,79354
8402630,2560,79354
8402969,2562,79356
8403037,2562,79356
8403294,2562,79356
8403881,2562,79356
8404166,2562,79356
8404215,2562,79356
8404301,2562,79356
8404649,2562,79356
8404924,2562,79356
8405070,2562,79356
8405073,2562,79356
8405114,2562,79356
8405115,2563,79357
8405128,2563,79362
8405623,2563,79363
8405738,2563,79364
8407785,2563,79365
8408116,2563,79366
8408183,2563,79367
8408274,2563,79368
8408645,2563,79369
8408949,2563,79370
8409454,2563,79371
8409462,2563,79372
8409726,2563,79373
8409798,2564,79378
8410057,2564,79382
8410063,2564,79383
8410154,2564,79383
8410291,2564,79386
8410345,2564,79386
8410352,2564,79386
8410502,2564,79386
8410513,2564,79386
8410548,2564,79386
8410689,2564,79386
8410876,2564,79390
8410925,2564,79393
8410937,2564,79394
8410945,2564,79394
8411004,2564,79394
8411029,2564,79396
8411170,2564,79396
8411395,2564,79396
8411550,2564,79396
8411640,2564,79398
8411688,2564,79398
8411921,2564,79398
8412112,2564,79398
8412244,2564,79398
8412319,2564,79398
8412360,2564,79398
8412485,2564,79398
8412544,2564,79398
8412572,2564,79398
8412596,2564,79398
8412631,2564,79398
8412742,2564,79398
8412839,2564,79398
8412921,2564,79398
8412962,2564,79398
8413138,2564,79398
8413236,2564,79398
8413263,2564,79398
8413280,2564,79398
8413324,2564,79398
8413398,2564,79398
8413475,2564,79398
8413586,2564,79398
8413660,2564,79398
8413720,2564,79398
8413745,2564,79398
8413828,2564,79398
8413872,2564,79398
8413910,2564,79398
8413953,2564,79398
8413990,2564,79398
8414032,2564,79398
8414103,2564,79398
8414160,2564,79398
8414180,2564,79399
8414337,2564,79399
8414548,2564,79399
8414701,2564,79399
8414754,2564,79399
8414812,2564,79399
8414841,2564,79399
8414873,2564,79399
8414973,2564,79399
8415030,2564,79399
8415144,2564,79399
8415221,2564,79399
8415298,2564,79399
8415441,2564,79399
8415491,2564,79399
8415545,2564,79399
8415672,2565,79400
8415699,2565,79401
8415792,2566,79402
8415801,2566,79403
8415836,2566,79403
8415866,2566,79403
8415926,2566,79403
8415949,2566,79403
8415985,2566,79403
8416009,2566,79403
8416099,2566,79403
8416146,2566,79403
8416169,2566,79403
8416210,2566,79403
8416253,2566,79403
8416290,2566,79403
8416315,2566,79403
8416338,2566,79403
8416372,2566,79403
8416417,2566,79403
8416455,2566,79403
8416489,2566,79403
8416539,2566,79403
8416594,2566,79403
8416643,2566,79403
8416682,2566,79403
8416710,2566,79403
8416740,2566,79403
8416813,2566,79403
8416845,2566,79403
8416864,2566,79403
8416963,2566,79403
8417055,2566,79403
8417093,2566,79403
8417163,2566,79404
8417279,2566,79405
8417304,2566,79405
8417331,2566,79405
8417363,2566,79405
8417391,2566,79405
8417437,2566,79405
8417505,2566,79405
8417526,2566,79405
8417614,2566,79405
8417662,2566,79405
8417789,2566,79405
8417828,2566,79405
8417875,2566,79405
8417892,2566,79405
8417915,2566,79405
8417932,2566,79405
8417968,2566,79405
8417986,2566,79405
8418010,2566,79405
8418072,2566,79405
8418103,2566,79405
8418123,2566,79405
8418181,2566,79405
8418221,2566,79405
8418254,2566,79405
8418283,2566,79405
8418307,2566,79405
8418366,2566,79405
8418385,2566,79405
8418412,2566,79405
8418431,2566,79405
8418498,2566,79405
8418513,2566,79405
8418551,2566,79405
8418589,2566,79405
8418625,2566,79405
8418660,2566,79405
8418698,2566,79405
8418732,2566,79405
8418767,2566,79405
8418829,2566,79405
8418872,2566,79405
8418925,2566,79405
8418947,2566,79405
8418976,2566,79405
8419014,2566,79405
8419068,2566,79405
8419102,2566,79405
8419140,2566,79405
8419161,2566,79405
8419189,2566,79405
8419219,2566,79405
8419260,2566,79405
8419308,2566,79405
8419338,2566,79405
8419359,2566,79405
8419380,2566,79405
8419414,2566,79405
8419461,2566,79405
8419504,2566,79405
8419616,2566,79405
8419698,2566,79405
8419750,2566,79405
8419806,2566,79405
8419836,2566,79405
8419876,2566,79405
8419901,2566,79405
8419921,2566,79405
8419943,2566,79405
8419966,2566,79405
8420007,2566,79405
8420035,2566,79405
8420063,2566,79405
8420088,2566,79405
8420109,2566,79405
8420136,2566,79405
8420159,2566,79405
8420183,2566,79405
8420202,2566,79405
8420227,2566,79405
8420248,2566,79405
8420276,2566,79405
8420309,2566,79405
8420373,2566,79405
8420459,2566,79405
8420490,2566,79405
8420546,2566,79405
8420583,2566,79405
8420680,2566,79405
8420767,2566,79405
8420822,2566,79405
8420851,2566,79405
8420878,2566,79405
8420913,2566,79405
8420949,2566,79405
8420978,2566,79405
8421005,2566,79405
8421057,2566,79405
8421132,2566,79405
8421166,2566,79405
8421201,2566,79405
8421252,2566,79405
8421267,2566,79405
8421494,2566,79405
8421552,2566,79405
8421647,2566,79405
8421698,2566,79405
8421707,2566,79405
8421740,2566,79405
8421754,2566,79405
8421763,2566,79405
8421785,2566,79405
8421811,2566,79405
8421819,2566,79405
8421833,2566,79405
8421975,2566,79405
8422040,2566,79405
8422124,2566,79405
8422274,2566,79405
8422337,2566,79405
8422400,2566,79405
8422447,2566,79405
8422471,2566,79405
8422532,2566,79405
8422596,2566,79405
8422655,2566,79405
8422690,2566,79405
8422714,2566,79405
8422761,2566,79405
8422807,2566,79405
8422840,2566,79405
8422872,2566,79405
8422902,2566,79405
8423062,2566,79405
8423085,2566,79405
8423117,2566,79405
8423147,2566,79405
8423180,2566,79405
8423198,2566,79405
8423277,2566,79405
8423312,2566,79405
8423376,2566,79405
8423455,2566,79405
8423568,2566,79405
8423614,2566,79405
8423710,2566,79405
8423762,2566,79405
8423839,2566,79405
8423877,2566,79405
8423935,2566,79405
8423977,2566,79405
8424099,2566,79405
8424190,2566,79405
8424288,2566,79405
8424333,2566,79405
8424424,2566,79405
8424522,2566,79405
8424561,2566,79405
8424604,2566,79405
8424672,2566,79405
8424778,2566,79405
8424814,2566,79405
8424860,2566,79405
8424916,2566,79405
8424953,2566,79405
8424990,2566,79405
8425044,2566,79405
8425071,2566,79405
8425122,2566,79405
8425163,2566,79405
8425191,2566,79405
8425211,2566,79405
8425228,2566,79405
8425258,2566,79405
8425291,2566,79405
8425367,2566,79405
8425459,2566,79406
8425491,2566,79406
8425559,2566,79406
8425581,2566,79406
8425618,2566,79406
8425692,2566,79406
8425800,2566,79406
8425863,2566,79406
8425959,2566,79406
8426041,2566,79406
8426090,2566,79406
8426129,2566,79406
8426200,2566,79406
8426246,2566,79406
8426281,2566,79406
8426330,2566,79406
8426373,2566,79406
8426417,2566,79406
8426465,2566,79406
8426525,2566,79406
8426597,2566,79406
8426697,2566,79406
8426715,2566,79406
8426792,2566,79406
8426821,2566,79406
8426907,2566,79406
8426939,2566,79406
8427055,2566,79406
8427113,2566,79406
8427194,2566,79406
8427270,2566,79406
8427391,2566,79406
8427482,2566,79406
8427585,2566,79406
8427677,2566,79406
8427776,2566,79406
8427884,2566,79406
8427924,2566,79406
8428020,2566,79406
8428060,2566,79406
8428243,2566,79406
8428304,2566,79406
8428431,2566,79406
8428472,2566,79406
8428497,2566,79406
8428578,2566,79406
8428624,2566,79406
8428701,2566,79406
8428807,2566,79406
8428927,2566,79406
8428949,2566,79406
8428989,2566,79406
8429015,2566,79406
8429043,2566,79406
8429073,2566,79406
8429114,2566,79406
8429177,2566,79406
8429299,2566,79406
8429329,2566,79406
8429358,2566,79406
8429386,2566,79406
8429404,2566,79406
8429468,2566,79406
8429510,2566,79406
8429588,2566,79406
8429620,2566,79406
8429808,2566,79406
8429971,2566,79406
8430045,2566,79406
8430169,2566,79406
8430249,2566,79406
8430373,2566,79406
8430449,2566,79406
8430496,2566,79406
8430532,2566,79406
8430543,2566,79406
8430555,2566,79406
8430560,2566,79406
8430571,2566,79406
8430582,2566,79406
8430657,2566,79407
8430669,2566,79407
8430689,2566,79409
8430748,2566,79412
8430820,2566,79412
8430909,2566,79412
8430953,2566,79412
8431122,2566,79412
8431253,2566,79412
8431338,2566,79412
8431379,2566,79412
8432151,2566,79414
8432243,2566,79414
8432375,2566,79415
8432444,2566,79415
8432501,2566,79415
8432755,2566,79416
8432871,2566,79416
8432927,2566,79416
8433004,2566,79417
8433052,2566,79418
8433199,2566,79421
8433349,2566,79424
8433371,2566,79424
8433438,2567,79443
8433448,2567,79444
8433584,2567,79444
8433712,2567,79444
8433790,2567,79444
8433821,2567,79444
8433853,2567,79444
8433927,2567,79444
8433943,2567,79444
8433959,2567,79444
8434013,2567,79444
8434027,2567,79444
8434092,2567,79447
8434163,2567,79447
8434188,2567,79447
8434408,2567,79447
8434440,2567,79447
8434476,2567,79447
8434507,2567,79447
8434569,2567,79447
8434824,2567,79447
8434908,2567,79447
8434953,2567,79447
8435035,2567,79447
8435050,2567,79447
8435216,2567,79447
8435270,2567,79447
8435527,2567,79449
8435742,2567,79449
8435780,2567,79450
8435858,2567,79450
8435996,2567,79450
8436108,2567,79450
8436223,2567,79455
8436260,2567,79455
8436438,2567,79456
8436662,2567,79456
8436834,2567,79456
8436891,2567,79456
8436911,2567,79456
8437003,2567,79456
8437098,2567,79456
8437117,2567,79456
8437185,2568,79457
8437191,2568,79463
8437244,2568,79463
8437281,2568,79463
8437283,2568,79465
8437377,2568,79465
8437440,2568,79466
8437447,2568,79466
8437469,2568,79466
8437472,2568,79466
8437484,2568,79472
8437495,2568,79472
8438061,2568,79474
8438259,2568,79475
8438337,2568,79476
8438548,2568,79477
8438586,2568,79478
8438687,2568,79480
8438709,2568,79481
8438720,2568,79482
8438771,2568,79483
8438783,2569,79487
8438802,2569,79487
8439167,2569,79488
8439172,2569,79488
8439176,2569,79488
8439391,2569,79488
8439394,2569,79490
8439450,2570,79494
8439482,2571,79495
8439528,2571,79496
8439539,2571,79496
8439562,2571,79496
8439574,2571,79496
8439626,2571,79500
8439953,2571,79502
8441417,2571,79502
8441705,2571,79506
8441761,2571,79506
8441904,2571,79511
