size,loc
499087,1751593
499087,1751620
499087,1751802
499093,1751838
499093,1751982
499093,1752051
499093,1752106
499108,1753293
499110,1753563
499111,1753844
499111,1753848
499111,1753863
499119,1753971
499119,1753985
499119,1754082
499131,1754434
499131,1754455
499131,1754477
499131,1754488
499131,1754522
499131,1754570
499131,1754601
499131,1754632
499131,1754661
499131,1754683
499131,1754713
499131,1754743
499131,1754768
499138,1754803
499143,1755273
499145,1755285
499145,1755297
499145,1755318
499169,1755786
499169,1756145
499169,1756166
499169,1756174
499169,1756236
499169,1756518
499169,1757319
499171,1757646
499171,1758532
499171,1758750
499205,1760616
499205,1760634
499205,1761006
499205,1761112
499205,1761211
499205,1761730
499205,1762899
499423,1765214
499423,1765491
499426,1765582
499426,1766625
499431,1769449
499431,1769471
499431,1773146
499431,1774167
499436,1774571
499436,1775628
499436,1776391
499436,1776393
499436,1776394
499436,1776587
499436,1777427
499436,1778156
499436,1778190
499436,1778639
499436,1778704
499436,1779017
499436,1779088
499444,1779231
499448,1779416
499448,1779418
499448,1779576
499448,1779578
499448,1779602
499448,1779619
499448,1779625
499448,1779635
499448,1779641
499448,1779711
499448,1781534
499452,1781783
499452,1782836
499452,1783360
499452,1783737
499457,1784238
499460,1784770
499460,1784864
499464,1784906
499464,1784989
499470,1785005
499473,1785226
499473,1785248
499473,1785267
499473,1785282
499473,1785294
499481,1785323
499481,1785329
499481,1785347
499481,1785407
499481,1785463
499481,1785516
499481,1785583
499481,1785664
499481,1785701
499481,1785778
499481,1785782
499481,1785833
499505,1785961
499505,1785965
499505,1786001
499505,1786023
499508,1786042
499508,1786138
499508,1786164
499520,1786208
499520,1786229
499552,1786546
499552,1786565
499583,1787017
499583,1787023
499586,1787354
499589,1787371
499618,1787487
499619,1787508
499623,1787595
499625,1787670
499630,1790009
499630,1790071
499630,1790259
499630,1790326
499630,1790422
499630,1790502
499630,1790771
499630,1791005
499630,1791015
499630,1791066
499630,1791083
499630,1791139
499630,1791178
499635,1792423
499635,1792485
499635,1792588
499635,1792623
499635,1792645
499635,1792652
499635,1792724
499635,1792761
499635,1792762
499635,1792796
499635,1792826
499635,1792861
499635,1792879
499635,1793045
499635,1793156
499635,1793296
499635,1793353
499635,1793747
499635,1793817
499636,1794012
499636,1794059
499636,1794134
499636,1794158
499636,1794325
499636,1794376
499648,1794894
499648,1794952
499648,1795148
499648,1795395
499648,1795441
499648,1795541
499648,1795597
499648,1796294
499648,1796559
499648,1796590
499648,1796687
499648,1796954
499648,1797046
499648,1797078
499652,1797482
499652,1797490
499652,1798049
499652,1798204
499652,1798213
499652,1798332
499652,1798350
499652,1798430
499652,1799233
499652,1799515
499652,1799785
499652,1800426
499652,1800854
499652,1801306
499652,1801417
499652,1802165
499652,1802174
499652,1802185
499652,1802216
499652,1802386
499652,1802398
499652,1802410
499652,1802426
499652,1802587
499652,1802780
499665,1803190
499665,1803698
499665,1804133
499665,1804356
499665,1804528
499665,1805472
499665,1805493
499665,1805617
499665,1805780
499665,1806206
499665,1806317
499665,1806559
499665,1806592
499665,1806610
499665,1806728
499665,1806789
499665,1806843
499665,1807411
499665,1807465
499665,1808778
499665,1808827
499665,1808894
499665,1809039
499665,1809327
499665,1809438
499665,1809543
499665,1809614
499665,1809707
499665,1809828
499665,1809847
499673,1810566
499674,1810570
499674,1810571
499687,1810836
499687,1812185
499687,1812345
499687,1812938
499687,1812962
499687,1813071
499687,1813390
499687,1813549
499687,1813564
499687,1813864
499687,1814020
499943,1815539
500098,1816280
500128,1816522
500148,1816743
500149,1816788
500155,1816823
500156,1816857
500156,1816861
500157,1816875
500251,1817340
500260,1817381
500282,1817465
500287,1817481
500298,1817576
500324,1817768
500331,1817822
500336,1817876
500400,1818321
500403,1818628
500411,1818974
500412,1819316
500433,1819848
500436,1820044
500445,1820187
500445,1820429
500469,1821443
500469,1821704
500469,1823303
500469,1823409
500469,1823431
500469,1823691
500469,1823711
500469,1823991
500469,1824102
500469,1824253
500469,1824513
500469,1824548
500469,1824669
500469,1824779
500469,1824807
500469,1824919
500469,1825027
500469,1825419
500469,1825547
500469,1825640
500469,1825761
500469,1825813
500469,1825908
500469,1826213
500469,1826674
500469,1827073
500469,1827137
500469,1827401
500469,1827554
500469,1827600
500469,1827708
500469,1827795
500469,1828265
500469,1828298
500469,1828320
500469,1828504
500469,1828896
500469,1828945
500469,1829081
500469,1829299
500469,1829426
500469,1829667
500469,1829680
500469,1829907
500469,1829988
500469,1830621
500469,1830660
500469,1830948
500469,1831090
500469,1831267
500469,1831342
500474,1832153
500474,1832930
500474,1833094
500474,1833308
500474,1833394
500481,1833447
500488,1833523
500491,1833590
500491,1833591
500491,1833682
500491,1833688
500491,1833775
500491,1833863
500491,1834069
500491,1834147
500491,1834218
500491,1834256
500491,1834276
500491,1834385
500491,1834386
500491,1834399
500491,1834562
500491,1835424
500491,1836501
500491,1836612
500491,1837143
500491,1837341
500491,1837619
500491,1837873
500491,1837899
500495,1837954
500495,1840269
500495,1840570
500495,1841001
500495,1842330
500496,1844182
500496,1844468
500496,1845013
500496,1845014
500507,1845410
500507,1845659
500514,1847492
500514,1847506
500514,1847578
500514,1847671
500514,1847830
500514,1847864
500514,1847889
500514,1848232
500514,1848333
500514,1848448
500514,1848449
500514,1848619
500514,1849627
500514,1849677
500514,1849677
500514,1851383
500514,1851462
500514,1851728
500514,1851735
500514,1851736
500514,1852348
500514,1852452
500514,1852506
500514,1852559
500514,1852560
500514,1852580
500514,1852600
500514,1852601
500514,1853536
500514,1853569
500514,1853606
500514,1853647
500514,1853715
500514,1853754
500514,1853793
500514,1853835
500528,1854072
500528,1854494
500528,1854562
500528,1854680
500528,1854809
500528,1854855
500528,1855141
500528,1855261
500528,1855331
500528,1855402
500528,1855467
500528,1855788
500528,1855868
500528,1855903
500528,1856213
500528,1856406
500528,1856546
500528,1856577
500528,1856587
500528,1856617
500528,1856799
500528,1856836
500528,1857067
500528,1857158
500528,1857213
500528,1858424
500528,1858691
500528,1858974
500528,1858978
500528,1858993
500528,1859107
500528,1859121
500528,1859294
500528,1859998
500528,1860019
500528,1860041
500528,1860052
500528,1860086
500528,1860134
500528,1860165
500528,1860196
500528,1860225
500528,1860247
500528,1860277
500528,1860307
500528,1860332
500528,1860367
500528,1860837
500528,1860849
500528,1860861
500528,1860882
500528,1861350
500528,1861709
500528,1861730
500528,1861738
500528,1861800
500528,1862082
500528,1862883
500528,1863210
500528,1864092
500528,1864310
500528,1866179
500528,1866198
500528,1866578
500528,1866594
500528,1866794
500528,1866830
500528,1866949
500528,1867490
500528,1868967
500834,1871514
500834,1871814
500834,1871925
500834,1873044
500834,1873068
500834,1873092
500834,1873420
500834,1873871
500834,1873886
500834,1873905
500834,1874026
500834,1874430
500834,1874697
500849,1876250
500849,1876272
500860,1880033
500860,1881054
500860,1881470
500860,1882529
500860,1883291
500860,1883293
500860,1883294
500860,1883496
500860,1884269
500860,1884998
500860,1885032
500860,1885481
500860,1885546
500860,1885859
500860,1885947
500876,1885968
500885,1886125
500889,1886322
500889,1886484
500889,1886508
500889,1886558
500889,1886575
500889,1886581
500889,1886591
500889,1886597
500889,1886667
500889,1888610
500891,1888866
500891,1889919
500894,1890435
500894,1890830
500894,1891339
500894,1891871
500894,1891965
500894,1892007
500894,1892090
500894,1892106
500894,1892327
500894,1892349
500894,1892368
500894,1892383
500894,1892395
500894,1892424
500894,1892430
500894,1892448
500894,1892508
500894,1892564
500894,1892617
500894,1892684
500894,1892765
500894,1892802
500894,1892879
500894,1892883
500894,1892934
500894,1893062
500894,1893066
500894,1893102
500894,1893124
500894,1893143
500894,1893239
500894,1893265
500894,1893309
500894,1893330
500894,1893647
500894,1893666
500894,1894118
500894,1894124
500894,1894455
500894,1894472
500894,1894588
500896,1894619
500896,1894706
500902,1894780
500909,1897174
500909,1897236
500909,1897424
500909,1897491
500909,1897587
500909,1897667
500909,1897936
500909,1898222
500909,1898232
500909,1898283
500909,1898300
500909,1898356
500909,1898395
500909,1899640
500909,1899690
500909,1899856
500909,1899967
500909,1900107
500909,1900164
500909,1900558
500909,1900628
500909,1900823
500909,1900870
500909,1900945
500909,1900974
500909,1901141
500909,1901192
500909,1901722
500909,1901780
500909,1901976
500909,1902223
500909,1902269
500909,1902369
500909,1902425
500909,1903122
500909,1903387
500909,1903430
500909,1903527
500909,1903823
500909,1903915
500909,1903947
500909,1904362
500909,1904370
500909,1904929
500909,1905084
500909,1905093
500909,1905208
500909,1905226
500909,1905306
500909,1906109
500909,1906391
500909,1906665
500909,1907306
500909,1907734
500909,1908186
500909,1908297
500909,1909136
500909,1909145
500909,1909156
500909,1909187
500909,1909357
500909,1909369
500909,1909381
500909,1909397
500909,1909558
500909,1909751
500909,1910161
500909,1910669
500909,1911104
500909,1911327
500909,1911499
500909,1912443
500909,1912464
500909,1912585
500909,1912748
500909,1913174
500909,1913285
500909,1913527
500909,1913560
500909,1913578
500909,1913696
500909,1913757
500909,1913835
500909,1914403
500909,1914457
500909,1915799
500909,1915848
500909,1915915
500909,1916060
500909,1916348
500909,1916459
500909,1916564
500909,1916635
500909,1916728
500909,1916849
500909,1916940
500909,1917659
500909,1917663
500909,1917664
500909,1917929
500909,1919278
500909,1919438
500909,1920031
500909,1920055
500909,1920164
500909,1920483
500909,1920642
500909,1920657
500909,1920957
500909,1921113
500909,1922632
500909,1923373
500909,1923615
500909,1923836
500909,1923881
500909,1923916
500909,1923950
500909,1923954
500909,1923968
500909,1924433
500909,1924474
500909,1924558
500909,1924574
500909,1924669
500909,1924861
500909,1924915
500909,1924969
500909,1925414
500909,1925721
500909,1926067
500909,1926409
500909,1926941
500909,1927137
500909,1927280
500909,1927522
500909,1928523
500909,1928780
500909,1930456
500909,1930562
500909,1930584
500909,1930844
500909,1930864
500909,1931144
500909,1931255
500909,1931413
500909,1931721
500909,1931756
500909,1931907
500909,1932078
500909,1932106
500909,1932222
500909,1932330
500909,1932738
500909,1932866
500909,1932959
500909,1933080
500909,1933132
500909,1933227
500909,1933566
500909,1934149
500909,1934613
500909,1934699
500909,1934977
500909,1935130
500909,1935176
500909,1935299
500909,1935386
500909,1935872
500909,1935918
500909,1935940
500909,1936134
500909,1936633
500909,1936708
500909,1936863
500909,1937188
500909,1937383
500909,1937629
500909,1937646
500909,1937872
500909,1937934
500909,1938535
500909,1938576
500909,1938861
500909,1938990
500909,1939162
500909,1939228
500909,1940065
500909,1940771
500909,1940941
500910,1941242
500910,1941456
500910,1941542
500910,1941595
500910,1941671
500910,1941738
500910,1941739
500910,1941842
500944,1942420
501065,1942667
501267,1943045
501270,1943050
501280,1943074
501293,1943100
501295,1943113
501318,1943162
501373,1943792
501433,1943899
501536,1944223
501842,1944917
501854,1944947
502395,1946104
502401,1946130
502556,1946675
502562,1946693
502612,1946782
502756,1947343
502892,1947732
502981,1948132
502986,1948157
503406,1949184
503561,1949555
503606,1949737
503886,1950597
503887,1950617
504082,1950954
504215,1951332
504346,1951654
504640,1952300
504708,1952446
504761,1952593
504847,1952708
504881,1952779
505005,1953033
505009,1953048
505009,1953051
505011,1953057
505011,1953058
505011,1953064
505012,1953074
505013,1953103
505014,1953131
505014,1953159
505015,1953183
505015,1953485
505015,1953508
505015,1953509
505015,1953532
505015,1953606
505015,1953694
505015,1953849
505015,1953850
505045,1954154
505067,1954243
505076,1954257
505116,1954437
505139,1954637
505164,1954781
505229,1954940
505229,1954990
505266,1955230
505266,1955851
505266,1956104
505266,1956127
505276,1956142
505343,1956263
505343,1956266
505796,1956921
505873,1957045
505907,1957120
505909,1957126
505923,1957149
505923,1957591
505926,1957598
509518,1966301
509696,1966821
509696,1966834
509760,1967088
509774,1967145
509838,1967239
509869,1967284
509878,1967305
510062,1967554
510066,1967565
510164,1967703
510199,1967748
510218,1967769
510220,1967786
510245,1967973
510342,1968165
510392,1968312
510810,1969057
510817,1969084
510858,1969162
511092,1969648
511142,1969768
511142,1969770
511144,1969863
511144,1970441
511163,1970660
511166,1970700
511190,1970928
511193,1971014
511198,1971178
511211,1971296
511219,1971450
511229,1971584
511238,1971648
511238,1971731
511244,1971905
511264,1972102
511264,1972136
511264,1972245
511267,1972262
511276,1972295
511279,1972378
511288,1972504
511294,1972590
511297,1972907
511300,1972998
511303,1973030
511303,1973115
511303,1973597
511313,1973745
511316,1973874
511316,1973902
511321,1974012
511324,1974175
511341,1974397
511341,1974478
511346,1974575
511346,1974630
511360,1975087
511360,1975140
511373,1975266
511398,1975299
511400,1975428
511403,1975739
511427,1976141
511427,1976384
511570,1976959
511570,1977028
511570,1977152
511570,1977241
511571,1977349
511577,1977415
511577,1977429
511577,1977453
511577,1977518
511577,1977556
511577,1977574
511582,1977647
511587,1977762
511587,1978256
511587,1978267
511592,1978432
511626,1979231
511626,1979426
511626,1979573
511626,1979660
511632,1979770
511632,1979833
511632,1980010
511632,1980238
511632,1980382
511632,1980504
511632,1980640
511649,1980936
511685,1981500
511690,1981624
511692,1981701
511695,1981889
511695,1981898
511695,1981929
511695,1982264
511709,1982854
511751,1983036
511751,1983278
511751,1983392
511760,1983654
511768,1983789
511768,1983892
511788,1984477
511788,1985302
511794,1985446
511794,1985533
511797,1985625
511799,1985653
511821,1985882
511868,1988462
511868,1988538
511894,1989650
511894,1989832
511894,1989896
511899,1990221
511899,1990792
511899,1990952
511905,1991292
511905,1991356
511920,1992465
511934,1992525
511934,1992528
511934,1992841
512033,1993127
512050,1993302
512067,1993340
512067,1993343
512067,1993344
512067,1993347
512265,1993788
512265,1993798
512265,1994033
512265,1994035
512265,1994191
512265,1994272
512272,1994369
512272,1994501
512283,1994679
512283,1994696
512283,1994722
512283,1994724
512283,1994745
512283,1994767
512283,1994791
512283,1994828
512283,1994851
512283,1994892
512283,1994912
512283,1994959
512283,1995136
512283,1995156
512283,1995203
512283,1995220
512283,1995254
512283,1995320
512283,1995337
512283,1995357
512283,1995377
512283,1995394
512283,1995432
512283,1995452
